run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23
1607.0,754.0,1190.0,2523.0,945.0,2427.0,3151.0,730.0,3245.0,2375.0,2158.0,2521.0,68.0,,612.0,1079.0,2957.0,3132.0,,2279.0,161.0,1292.0,2571.0,
3392.0,1439.0,859.0,1130.0,1236.0,1672.0,2498.0,2061.0,2232.0,1102.0,1248.0,1330.0,3418.0,,1294.0,1672.0,1079.0,949.0,,1983.0,875.0,177.0,2323.0,
2406.0,324.0,691.0,1285.0,899.0,1074.0,2312.0,2142.0,2321.0,1700.0,1399.0,1214.0,987.0,,1039.0,672.0,259.0,1469.0,,315.0,329.0,1476.0,2778.0,
1467.0,1047.0,2521.0,2542.0,1105.0,12.0,1007.0,1007.0,1781.0,1741.0,2848.0,1017.0,2541.0,,630.0,929.0,1016.0,141.0,,2954.0,14.0,1192.0,2372.0,
771.0,12.0,2477.0,174.0,2135.0,1095.0,2396.0,758.0,2436.0,177.0,1190.0,113.0,2519.0,,1942.0,2523.0,380.0,1542.0,,2133.0,663.0,2899.0,1117.0,
461.0,1492.0,2135.0,1074.0,2821.0,2371.0,2395.0,569.0,723.0,1973.0,2905.0,2272.0,322.0,,795.0,1855.0,228.0,1065.0,,122.0,1124.0,729.0,1188.0,
1236.0,876.0,721.0,3113.0,609.0,3112.0,2140.0,2060.0,1217.0,793.0,1960.0,1110.0,371.0,,1597.0,488.0,31.0,663.0,,657.0,327.0,547.0,433.0,
1684.0,1672.0,1019.0,329.0,255.0,174.0,1890.0,2961.0,230.0,96.0,2525.0,1168.0,1016.0,,320.0,880.0,1374.0,1374.0,,2725.0,1981.0,1812.0,2487.0,
122.0,587.0,1607.0,929.0,2882.0,339.0,1023.0,1983.0,1302.0,611.0,925.0,2527.0,1118.0,,99.0,1419.0,3028.0,1016.0,,2989.0,196.0,3313.0,1830.0,
2232.0,1004.0,2481.0,339.0,912.0,2683.0,295.0,1995.0,1500.0,1813.0,2499.0,1221.0,713.0,,2154.0,1065.0,196.0,2521.0,,2221.0,2957.0,1973.0,3204.0,
2121.0,864.0,2866.0,1439.0,723.0,663.0,2849.0,2589.0,1236.0,468.0,2475.0,741.0,1159.0,,1616.0,2957.0,713.0,322.0,,345.0,15.0,2530.0,1299.0,
1855.0,1268.0,1698.0,1661.0,135.0,1309.0,537.0,2441.0,899.0,579.0,232.0,1196.0,1031.0,,1104.0,339.0,1553.0,1118.0,,2607.0,1534.0,96.0,758.0,
1066.0,1426.0,113.0,880.0,2475.0,1929.0,1822.0,2469.0,974.0,1552.0,735.0,1691.0,1017.0,,1436.0,380.0,1469.0,1215.0,,2549.0,428.0,2850.0,2866.0,
1217.0,765.0,2475.0,259.0,1379.0,3113.0,894.0,623.0,2038.0,1399.0,96.0,513.0,3365.0,,669.0,12.0,1855.0,3028.0,,827.0,68.0,3360.0,2534.0,
11.0,1603.0,3086.0,2318.0,1500.0,2518.0,2006.0,916.0,234.0,2197.0,1481.0,2480.0,1327.0,,78.0,949.0,5.0,3365.0,,1353.0,2275.0,1226.0,771.0,
196.0,663.0,1239.0,1564.0,3210.0,161.0,658.0,1089.0,2135.0,2095.0,1102.0,1437.0,2452.0,,1493.0,1285.0,3365.0,1327.0,,1196.0,2573.0,1200.0,1698.0,
230.0,1036.0,2506.0,1553.0,1292.0,1177.0,326.0,2935.0,1256.0,3360.0,2991.0,516.0,1454.0,,1103.0,3374.0,1177.0,2197.0,,1028.0,1232.0,870.0,2158.0,
2850.0,1456.0,1182.0,1542.0,2232.0,1407.0,345.0,2586.0,296.0,1726.0,2086.0,736.0,3028.0,,1290.0,1191.0,546.0,1535.0,,2424.0,228.0,3290.0,1182.0,
2952.0,211.0,1487.0,380.0,1065.0,3182.0,1872.0,3373.0,3362.0,1689.0,1929.0,2344.0,1748.0,,324.0,329.0,1456.0,1159.0,,1157.0,997.0,3362.0,2503.0,
1450.0,1542.0,292.0,80.0,438.0,31.0,432.0,2091.0,1939.0,1190.0,1303.0,1487.0,1135.0,,835.0,875.0,1891.0,546.0,,2939.0,1285.0,735.0,353.0,
1180.0,1503.0,1248.0,1503.0,898.0,880.0,1731.0,3014.0,1746.0,1929.0,1896.0,1288.0,1564.0,,1640.0,1111.0,2197.0,1135.0,,419.0,16.0,1268.0,1187.0,
24.0,420.0,1481.0,1855.0,1217.0,289.0,2952.0,3305.0,1379.0,1340.0,1770.0,651.0,1065.0,,787.0,1197.0,1564.0,1054.0,,2074.0,949.0,793.0,3083.0,
1723.0,2154.0,1110.0,11.0,11.0,1466.0,2424.0,2260.0,1187.0,1864.0,1599.0,292.0,203.0,,1313.0,2275.0,43.0,2342.0,,3187.0,3188.0,725.0,2269.0,
2095.0,885.0,2468.0,1065.0,2527.0,112.0,2074.0,3367.0,2914.0,3324.0,585.0,1256.0,1503.0,,864.0,14.0,1454.0,565.0,,3041.0,1374.0,1002.0,1330.0,
2072.0,1209.0,1302.0,3290.0,2121.0,1135.0,513.0,530.0,1065.0,114.0,1813.0,857.0,941.0,,1585.0,1661.0,2206.0,1748.0,,2563.0,987.0,2429.0,1496.0,
168.0,1431.0,361.0,997.0,2523.0,3081.0,2504.0,3267.0,3343.0,3031.0,2557.0,2523.0,2638.0,,682.0,1046.0,2519.0,1564.0,,1671.0,756.0,3005.0,2432.0,
91.0,2478.0,1606.0,987.0,1467.0,259.0,1944.0,1607.0,1308.0,1481.0,126.0,1557.0,3374.0,,722.0,327.0,188.0,1454.0,,3000.0,3112.0,1285.0,2935.0,
1065.0,936.0,1105.0,14.0,196.0,3028.0,2722.0,2754.0,3351.0,1873.0,3324.0,1318.0,2371.0,,701.0,822.0,2952.0,1024.0,,537.0,880.0,135.0,2375.0,
2197.0,790.0,927.0,2275.0,651.0,197.0,3056.0,2725.0,3151.0,2847.0,1745.0,2821.0,2329.0,,1132.0,824.0,1633.0,2899.0,,2322.0,1661.0,2158.0,461.0,
942.0,1227.0,1660.0,615.0,1452.0,929.0,1821.0,1853.0,1292.0,307.0,2446.0,1105.0,2342.0,,73.0,1553.0,1748.0,98.0,,2290.0,379.0,123.0,2710.0,
131.0,1064.0,413.0,68.0,230.0,875.0,512.0,2416.0,1947.0,3290.0,1466.0,2516.0,346.0,,29.0,15.0,1135.0,12.0,,3107.0,339.0,158.0,1447.0,
945.0,709.0,1214.0,1917.0,2503.0,1159.0,2471.0,1338.0,912.0,1599.0,859.0,255.0,98.0,,870.0,2228.0,1309.0,1197.0,,279.0,3374.0,3324.0,2570.0,
3031.0,1284.0,736.0,824.0,468.0,3051.0,1354.0,3025.0,1707.0,1192.0,505.0,1210.0,289.0,,1102.0,987.0,1119.0,346.0,,2504.0,1054.0,1277.0,2398.0,
1581.0,289.0,379.0,871.0,50.0,2228.0,3133.0,925.0,1894.0,1107.0,1840.0,899.0,1471.0,,1603.0,1917.0,2452.0,2371.0,,1513.0,112.0,3031.0,413.0,
2522.0,1192.0,1287.0,3112.0,2095.0,1748.0,2545.0,1333.0,11.0,925.0,2291.0,1499.0,1891.0,,493.0,228.0,1285.0,1486.0,,2249.0,3290.0,1265.0,300.0,
2481.0,792.0,1106.0,1469.0,3369.0,1285.0,313.0,3339.0,3083.0,2477.0,2349.0,296.0,2711.0,,164.0,1232.0,2738.0,289.0,,1323.0,2952.0,499.0,2962.0,
1330.0,1095.0,23.0,3051.0,2480.0,1124.0,1096.0,1213.0,2376.0,2525.0,3081.0,912.0,420.0,,1492.0,1534.0,2371.0,184.0,,1130.0,1633.0,388.0,2237.0,
1106.0,1349.0,1197.0,228.0,2952.0,3365.0,3394.0,1584.0,609.0,1443.0,1950.0,1500.0,1542.0,,780.0,663.0,3418.0,1414.0,,2778.0,1046.0,1122.0,2260.0,
2521.0,137.0,1542.0,15.0,1180.0,327.0,3035.0,2848.0,741.0,735.0,2352.0,445.0,188.0,,1704.0,177.0,949.0,2452.0,,736.0,1672.0,1873.0,326.0,
1221.0,413.0,541.0,3188.0,1066.0,98.0,3037.0,1919.0,736.0,1226.0,2663.0,898.0,1535.0,,702.0,1503.0,1578.0,1471.0,,962.0,2228.0,81.0,2014.0,
1110.0,520.0,1227.0,1079.0,2914.0,941.0,1523.0,3001.0,1467.0,1745.0,2830.0,1308.0,1967.0,,1798.0,756.0,289.0,43.0,,1939.0,1074.0,2470.0,717.0,
113.0,1811.0,444.0,379.0,2862.0,346.0,1052.0,1938.0,122.0,1840.0,1982.0,1180.0,141.0,,617.0,997.0,1118.0,1633.0,,1872.0,1553.0,1851.0,2435.0,
2272.0,1496.0,1601.0,1456.0,1210.0,1564.0,2869.0,2010.0,376.0,2784.0,2064.0,609.0,1708.0,,2318.0,1130.0,1811.0,3418.0,,671.0,1903.0,200.0,2069.0,
513.0,700.0,587.0,3374.0,1288.0,615.0,2984.0,841.0,2121.0,1896.0,2860.0,3369.0,1215.0,,288.0,1564.0,203.0,941.0,,2994.0,1095.0,1033.0,3415.0,
741.0,1453.0,885.0,1860.0,180.0,379.0,2776.0,2398.0,1196.0,1466.0,2076.0,1002.0,1404.0,,1650.0,3188.0,941.0,203.0,,554.0,1541.0,2064.0,1174.0,
1168.0,1140.0,1284.0,1309.0,1308.0,1046.0,1995.0,791.0,2414.0,1287.0,1242.0,50.0,131.0,,25.0,1309.0,663.0,1891.0,,2411.0,1542.0,3359.0,2848.0,
1691.0,1319.0,792.0,756.0,946.0,1118.0,2428.0,1033.0,1180.0,743.0,1682.0,234.0,760.0,,1108.0,1981.0,589.0,420.0,,1007.0,2342.0,845.0,2278.0,
1196.0,2484.0,96.0,663.0,123.0,2342.0,1746.0,1760.0,50.0,1601.0,2102.0,1452.0,12.0,,951.0,3384.0,1486.0,2740.0,,180.0,1177.0,330.0,2909.0,
972.0,1342.0,1196.0,327.0,307.0,1529.0,2433.0,30.0,438.0,753.0,1337.0,2475.0,546.0,,343.0,16.0,920.0,120.0,,3397.0,3132.0,843.0,2662.0,
651.0,794.0,1320.0,1135.0,2751.0,3188.0,2410.0,1830.0,1066.0,2499.0,2026.0,1033.0,2202.0,,790.0,1860.0,1159.0,2952.0,,1829.0,1748.0,1273.0,623.0,
1214.0,238.0,307.0,2740.0,376.0,670.0,2421.0,2570.0,651.0,1049.0,1983.0,376.0,1197.0,,754.0,259.0,1024.0,190.0,,2866.0,2519.0,2174.0,548.0,
438.0,241.0,126.0,1197.0,1476.0,1414.0,2430.0,717.0,945.0,1265.0,1562.0,845.0,11.0,,1159.0,1748.0,1414.0,379.0,,1338.0,259.0,1726.0,3109.0,
2344.0,120.0,523.0,2228.0,1812.0,2711.0,666.0,1188.0,2523.0,2086.0,3001.0,3351.0,1805.0,,1307.0,68.0,2329.0,1312.0,,340.0,1309.0,2499.0,337.0,
292.0,1614.0,2569.0,1414.0,225.0,1917.0,2435.0,1771.0,3183.0,505.0,2902.0,310.0,1414.0,,1456.0,1135.0,1257.0,2354.0,,1214.0,289.0,1840.0,2992.0,
1318.0,390.0,297.0,131.0,3010.0,2957.0,2108.0,2372.0,2354.0,1303.0,2588.0,372.0,367.0,,412.0,1542.0,1046.0,1967.0,,729.0,2206.0,1245.0,3339.0,
1499.0,1320.0,2260.0,2573.0,310.0,1419.0,2866.0,2998.0,2269.0,1056.0,188.0,946.0,1801.0,,978.0,3051.0,875.0,987.0,,3392.0,1917.0,2834.0,1179.0,
1437.0,1287.0,1557.0,1159.0,1187.0,2519.0,2260.0,548.0,2503.0,232.0,1265.0,3086.0,1469.0,,3074.0,297.0,1197.0,2711.0,,1023.0,1503.0,1407.0,2862.0,
736.0,23.0,1806.0,177.0,1552.0,184.0,2143.0,1735.0,2375.0,3359.0,229.0,1187.0,190.0,,742.0,1177.0,504.0,760.0,,2340.0,1197.0,545.0,1794.0,
1256.0,1019.0,2272.0,3384.0,300.0,2206.0,2432.0,1822.0,3150.0,2076.0,729.0,123.0,379.0,,2371.0,1095.0,2711.0,1284.0,,2433.0,120.0,2617.0,833.0,
2523.0,1530.0,1256.0,1177.0,372.0,997.0,1607.0,353.0,80.0,1696.0,887.0,1273.0,504.0,,248.0,3112.0,670.0,920.0,,2410.0,1404.0,2086.0,3001.0,
1487.0,1598.0,1530.0,857.0,399.0,1553.0,1947.0,2662.0,2411.0,2353.0,1866.0,1054.0,2864.0,,761.0,670.0,1471.0,504.0,,2428.0,1159.0,2375.0,1500.0,
296.0,492.0,765.0,112.0,1770.0,1542.0,2569.0,3204.0,1557.0,1960.0,951.0,1407.0,661.0,,1551.0,436.0,1031.0,1031.0,,2421.0,1065.0,1929.0,92.0,
2516.0,96.0,513.0,16.0,1049.0,420.0,2406.0,1179.0,2444.0,143.0,492.0,3362.0,920.0,,211.0,289.0,1054.0,1404.0,,2435.0,98.0,1864.0,1804.0,
1500.0,2232.0,521.0,2522.0,1124.0,297.0,3392.0,2018.0,2751.0,369.0,942.0,1476.0,150.0,,1181.0,1469.0,661.0,1811.0,,2430.0,1568.0,2847.0,1487.0,
2821.0,456.0,709.0,875.0,330.0,3418.0,1750.0,883.0,3210.0,300.0,1622.0,2503.0,2404.0,,1119.0,2206.0,346.0,1477.0,,2432.0,822.0,2197.0,1055.0,
899.0,553.0,3172.0,1016.0,2374.0,1454.0,1894.0,3235.0,1452.0,1661.0,2418.0,1552.0,1606.0,,595.0,2371.0,2133.0,188.0,,2260.0,3051.0,232.0,2499.0,
723.0,2064.0,1401.0,1191.0,3313.0,822.0,1781.0,709.0,2499.0,2473.0,611.0,330.0,2326.0,,852.0,2605.0,12.0,523.0,,666.0,941.0,114.0,2060.0,
1105.0,777.0,1440.0,1748.0,3183.0,2452.0,167.0,2278.0,1210.0,2291.0,3326.0,994.0,2243.0,,1036.0,2573.0,987.0,2738.0,,2108.0,1454.0,1102.0,2406.0,
1379.0,1154.0,2516.0,1111.0,1524.0,1079.0,3245.0,2033.0,946.0,2349.0,2097.0,2935.0,1666.0,,1491.0,3290.0,760.0,1453.0,,2143.0,1079.0,921.0,3027.0,
912.0,2020.0,1288.0,822.0,793.0,2420.0,1707.0,1686.0,1258.0,3081.0,3109.0,2340.0,2738.0,,2418.0,112.0,98.0,2326.0,,2710.0,203.0,2525.0,1965.0,
1557.0,612.0,1661.0,2206.0,2850.0,920.0,1939.0,2894.0,1273.0,1950.0,3024.0,135.0,2190.0,,380.0,2342.0,1303.0,1708.0,,1947.0,3384.0,579.0,1333.0,
3351.0,1039.0,114.0,297.0,2935.0,2740.0,2436.0,3136.0,3369.0,2158.0,,225.0,936.0,,293.0,1118.0,1075.0,401.0,,1707.0,322.0,1433.0,2026.0,
1288.0,1294.0,2523.0,120.0,1443.0,1471.0,461.0,3053.0,123.0,1622.0,,3313.0,1925.0,,830.0,120.0,2243.0,1504.0,,1750.0,1024.0,3295.0,530.0,
234.0,78.0,390.0,2957.0,521.0,38.0,771.0,811.0,3416.0,2860.0,,1524.0,3128.0,,1183.0,184.0,129.0,1801.0,,2569.0,129.0,2739.0,1687.0,
1308.0,99.0,436.0,1232.0,168.0,141.0,1450.0,1078.0,3313.0,2064.0,,281.0,153.0,,1503.0,1471.0,379.0,2190.0,,2406.0,11.0,1598.0,2517.0,
255.0,795.0,1453.0,1046.0,91.0,80.0,2411.0,1593.0,131.0,2663.0,,2899.0,511.0,,866.0,11.0,1700.0,589.0,,2140.0,1529.0,492.0,3408.0,
1452.0,630.0,1441.0,1095.0,1723.0,401.0,2414.0,2107.0,2298.0,3001.0,,3183.0,589.0,,1943.0,31.0,1541.0,299.0,,2414.0,143.0,1319.0,3010.0,
1210.0,1616.0,1065.0,2519.0,1407.0,1453.0,2882.0,2101.0,533.0,1982.0,,2429.0,3010.0,,977.0,98.0,420.0,371.0,,3245.0,1811.0,1577.0,2809.0,
376.0,1103.0,446.0,670.0,2197.0,3290.0,1049.0,2344.0,372.0,2026.0,,536.0,38.0,,1950.0,1412.0,1215.0,2243.0,,974.0,297.0,456.0,1256.0,
50.0,1104.0,898.0,1419.0,131.0,1633.0,2663.0,3263.0,3115.0,229.0,,2372.0,120.0,,1047.0,1016.0,1535.0,1752.0,,1684.0,31.0,553.0,2339.0,
609.0,2121.0,1349.0,322.0,757.0,1404.0,974.0,785.0,845.0,1337.0,,1292.0,1578.0,,587.0,1200.0,857.0,1700.0,,461.0,1469.0,1622.0,1065.0,
1417.0,1942.0,1369.0,2342.0,1200.0,43.0,1581.0,871.0,1054.0,2902.0,,1277.0,1453.0,,755.0,2519.0,2980.0,38.0,,1607.0,2197.0,1103.0,819.0,
2899.0,1597.0,1582.0,31.0,3362.0,1024.0,2522.0,1128.0,3118.0,2830.0,,1873.0,82.0,,1586.0,3365.0,1288.0,2404.0,,771.0,2899.0,777.0,3116.0,
123.0,91.0,1266.0,1312.0,80.0,504.0,2481.0,2102.0,225.0,188.0,,1903.0,523.0,,794.0,346.0,1065.0,82.0,,2436.0,299.0,1154.0,414.0,
946.0,29.0,1432.0,98.0,2429.0,661.0,1106.0,2179.0,2739.0,2352.0,,2446.0,33.0,,91.0,379.0,1606.0,1805.0,,1049.0,1016.0,2020.0,1501.0,
845.0,1132.0,492.0,2899.0,92.0,1197.0,1221.0,830.0,638.0,2588.0,,2374.0,2444.0,,473.0,1903.0,1420.0,153.0,,1450.0,504.0,612.0,3073.0,
80.0,1436.0,1344.0,2371.0,1726.0,1811.0,2521.0,1956.0,158.0,719.0,,92.0,1420.0,,2583.0,3418.0,1302.0,1606.0,,2882.0,420.0,1294.0,3131.0,
3183.0,1290.0,3332.0,1535.0,994.0,1541.0,1110.0,2909.0,585.0,2992.0,,2862.0,2478.0,,1439.0,1633.0,1326.0,2478.0,,1467.0,857.0,1597.0,2344.0,
2751.0,1102.0,6.0,1445.0,1903.0,2329.0,1330.0,2936.0,757.0,951.0,,512.0,1700.0,,108.0,2420.0,1967.0,857.0,,1236.0,131.0,630.0,1812.0,
3210.0,669.0,1499.0,346.0,1891.0,1503.0,113.0,159.0,735.0,2102.0,,1425.0,1326.0,,1644.0,1024.0,2692.0,2771.0,,2663.0,2371.0,1942.0,1078.0,
369.0,1950.0,50.0,2952.0,845.0,1016.0,89.0,2962.0,1416.0,441.0,,369.0,1486.0,,822.0,523.0,2342.0,33.0,,3083.0,1312.0,1039.0,3373.0,
1033.0,2418.0,248.0,289.0,353.0,523.0,337.0,166.0,1812.0,3024.0,,1936.0,1955.0,,700.0,2197.0,1453.0,1412.0,,2072.0,190.0,324.0,2547.0,
1187.0,320.0,572.0,3132.0,1689.0,436.0,1017.0,414.0,1288.0,,,2163.0,299.0,,1207.0,129.0,489.0,150.0,,1726.0,2354.0,669.0,883.0,
898.0,835.0,412.0,949.0,2905.0,322.0,721.0,3212.0,2072.0,,,925.0,973.0,,1719.0,760.0,2354.0,297.0,,2232.0,2738.0,2154.0,1937.0,
2905.0,870.0,1319.0,196.0,1973.0,120.0,1168.0,486.0,1599.0,,,1687.0,454.0,,455.0,1414.0,2120.0,936.0,,2121.0,3365.0,320.0,2914.0,
2429.0,787.0,2406.0,1054.0,1700.0,589.0,1691.0,776.0,1864.0,,,2784.0,1088.0,,1672.0,857.0,3012.0,2295.0,,1066.0,3028.0,795.0,3101.0,
225.0,1493.0,865.0,43.0,369.0,1535.0,2272.0,1821.0,232.0,,,2751.0,401.0,,2830.0,546.0,150.0,2329.0,,1065.0,184.0,1616.0,1142.0,
3083.0,1640.0,2739.0,299.0,2072.0,511.0,1437.0,1682.0,3073.0,,,1689.0,1021.0,,2957.0,2711.0,1805.0,1666.0,,1855.0,2452.0,440.0,2081.0,
1017.0,1585.0,1598.0,1374.0,2339.0,228.0,24.0,1823.0,2899.0,,,757.0,753.0,,3081.0,43.0,1801.0,1660.0,,2952.0,1327.0,99.0,1523.0,
310.0,1650.0,761.0,523.0,1039.0,760.0,292.0,328.0,1481.0,,,1102.0,3190.0,,1098.0,713.0,830.0,489.0,,1217.0,1606.0,1104.0,2521.0,
3369.0,1313.0,1290.0,1215.0,281.0,546.0,1487.0,1957.0,1226.0,,,2905.0,1522.0,,388.0,1666.0,315.0,3128.0,,11.0,523.0,835.0,64.0,
372.0,493.0,2232.0,2480.0,2340.0,1312.0,972.0,819.0,2454.0,,,307.0,830.0,,430.0,1967.0,2326.0,1088.0,,168.0,2243.0,1313.0,3263.0,
3362.0,1704.0,777.0,1118.0,1741.0,1967.0,1557.0,3027.0,1277.0,,,3259.0,2076.0,,520.0,38.0,523.0,511.0,,2197.0,38.0,787.0,3000.0,
1273.0,164.0,456.0,546.0,1425.0,68.0,2516.0,751.0,1002.0,,,1245.0,1068.0,,1748.0,420.0,1477.0,367.0,,1723.0,436.0,1493.0,3138.0,
2784.0,780.0,553.0,1471.0,507.0,1482.0,857.0,3318.0,1192.0,,,2403.0,184.0,,1111.0,141.0,1708.0,23.0,,91.0,1708.0,1640.0,2143.0,
1552.0,702.0,1154.0,153.0,962.0,203.0,1256.0,3070.0,96.0,,,1578.0,2980.0,,2206.0,2738.0,126.0,973.0,,2850.0,2711.0,722.0,2433.0,
1873.0,73.0,2020.0,3418.0,512.0,1412.0,1855.0,2564.0,92.0,,,300.0,23.0,,1046.0,322.0,2587.0,1068.0,,131.0,141.0,1585.0,2410.0,
2527.0,701.0,612.0,203.0,1682.0,987.0,2344.0,566.0,2095.0,,,1599.0,2771.0,,242.0,190.0,1404.0,1013.0,,1891.0,1288.0,1436.0,2108.0,
1689.0,617.0,2064.0,1404.0,1559.0,830.0,741.0,2743.0,2158.0,,,729.0,390.0,,1309.0,1500.0,1082.0,149.0,,1812.0,1471.0,78.0,2430.0,
3010.0,722.0,1294.0,420.0,1920.0,949.0,736.0,3246.0,1851.0,,,662.0,2238.0,,942.0,2354.0,2478.0,2522.0,,2146.0,1453.0,864.0,2428.0,
1407.0,682.0,78.0,3028.0,998.0,1469.0,1214.0,2014.0,1577.0,,,1896.0,1504.0,,112.0,2243.0,11.0,454.0,,1700.0,2295.0,682.0,2421.0,
1524.0,1943.0,99.0,1903.0,1054.0,299.0,1318.0,1922.0,507.0,,,117.0,857.0,,793.0,196.0,1280.0,1289.0,,24.0,1967.0,1603.0,666.0,
1896.0,3081.0,1103.0,1454.0,1355.0,2692.0,609.0,2927.0,135.0,,,521.0,348.0,,1539.0,941.0,1068.0,172.0,,942.0,150.0,790.0,1750.0,
793.0,248.0,795.0,141.0,1277.0,1215.0,3086.0,300.0,1049.0,,,692.0,1303.0,,161.0,2952.0,116.0,1481.0,,177.0,713.0,754.0,2436.0,
135.0,1066.0,2121.0,1024.0,1273.0,857.0,445.0,1852.0,1463.0,,,1124.0,475.0,,725.0,2452.0,1327.0,1373.0,,899.0,43.0,1492.0,1781.0,
536.0,1798.0,630.0,1811.0,1687.0,2243.0,1236.0,2578.0,2086.0,,,3359.0,149.0,,312.0,1454.0,1529.0,1955.0,,1242.0,454.0,1926.0,1939.0,
330.0,1719.0,1616.0,3365.0,1226.0,1903.0,1499.0,778.0,1873.0,,,2237.0,1660.0,,2683.0,1374.0,3190.0,1420.0,,230.0,572.0,701.0,1947.0,
857.0,288.0,29.0,190.0,1023.0,2326.0,255.0,1687.0,180.0,,,353.0,1963.0,,12.0,203.0,120.0,263.0,,1741.0,1666.0,1798.0,1894.0,
3086.0,25.0,1942.0,1481.0,1936.0,1666.0,2527.0,1829.0,1689.0,,,2847.0,315.0,,361.0,454.0,1481.0,2202.0,,3031.0,3010.0,288.0,1746.0,
1891.0,2318.0,1597.0,1633.0,1873.0,1801.0,723.0,2974.0,81.0,,,1200.0,1412.0,,3182.0,2202.0,2404.0,1589.0,,2081.0,704.0,343.0,1707.0,
158.0,866.0,1104.0,504.0,942.0,1606.0,2146.0,92.0,3092.0,,,1432.0,1392.0,,174.0,299.0,38.0,1082.0,,1581.0,3012.0,442.0,1684.0,
2374.0,2830.0,1102.0,2420.0,1950.0,1504.0,1500.0,447.0,168.0,,,893.0,1200.0,,1095.0,2404.0,2202.0,1925.0,,2522.0,546.0,1456.0,2321.0,
1277.0,1207.0,91.0,129.0,2834.0,713.0,899.0,267.0,91.0,,,921.0,603.0,,289.0,1404.0,1666.0,603.0,,2481.0,1955.0,1307.0,2140.0,
445.0,761.0,1436.0,38.0,3031.0,2190.0,912.0,1906.0,2238.0,,,1719.0,1589.0,,1981.0,1257.0,1412.0,11.0,,1106.0,23.0,1036.0,1450.0,
1687.0,2206.0,951.0,1088.0,1599.0,1284.0,1292.0,2432.0,1891.0,,,1443.0,1082.0,,2542.0,1215.0,153.0,131.0,,721.0,1012.0,493.0,2569.0,
281.0,412.0,787.0,920.0,1102.0,2899.0,2135.0,3131.0,1903.0,,,507.0,1012.0,,663.0,153.0,2864.0,220.0,,113.0,1326.0,164.0,2411.0,
2935.0,3074.0,2418.0,2452.0,3360.0,1805.0,1379.0,2710.0,2325.0,,,638.0,1284.0,,871.0,1327.0,2190.0,661.0,,1221.0,760.0,780.0,3118.0,
1812.0,1929.0,1493.0,454.0,1255.0,23.0,376.0,1415.0,2429.0,,,143.0,1393.0,,1242.0,1088.0,973.0,753.0,,1691.0,1284.0,1704.0,3150.0,
353.0,942.0,870.0,1068.0,638.0,153.0,2751.0,1749.0,1245.0,,,3221.0,1481.0,,867.0,565.0,1925.0,1257.0,,1330.0,1486.0,73.0,2882.0,
2340.0,1551.0,835.0,1666.0,2899.0,3190.0,2232.0,804.0,177.0,,,3360.0,2295.0,,615.0,1529.0,936.0,3190.0,,1168.0,413.0,742.0,3245.0,
2475.0,822.0,1640.0,2190.0,388.0,190.0,1105.0,775.0,1248.0,,,3024.0,1075.0,,2427.0,2899.0,3128.0,1614.0,,2521.0,920.0,702.0,974.0,
1054.0,2957.0,1950.0,1967.0,692.0,390.0,1217.0,424.0,114.0,,,,2157.0,,1471.0,1891.0,1393.0,2349.0,,438.0,2404.0,852.0,2038.0,
1476.0,1108.0,168.0,2711.0,177.0,188.0,1308.0,2562.0,2952.0,,,,1054.0,,428.0,1606.0,172.0,2811.0,,1110.0,153.0,1181.0,3343.0,
1432.0,2427.0,1066.0,1327.0,1719.0,371.0,11.0,2559.0,2850.0,,,,3332.0,,245.0,1420.0,82.0,315.0,,292.0,1660.0,1108.0,1168.0,
1903.0,2683.0,3081.0,1453.0,1896.0,2478.0,2821.0,1764.0,1476.0,,,,2811.0,,327.0,1708.0,2076.0,1012.0,,2344.0,401.0,412.0,3392.0,
1226.0,168.0,1313.0,1805.0,1432.0,33.0,438.0,876.0,793.0,,,,217.0,,875.0,1486.0,1572.0,136.0,,1487.0,367.0,1132.0,2784.0,
92.0,473.0,942.0,188.0,1242.0,82.0,1187.0,418.0,1860.0,,,,172.0,,2513.0,1535.0,1504.0,2076.0,,1437.0,1614.0,581.0,972.0,
2834.0,1242.0,2583.0,149.0,2300.0,936.0,3369.0,2866.0,196.0,,,,1572.0,,1477.0,1811.0,33.0,475.0,,741.0,390.0,405.0,230.0,
1741.0,1636.0,1719.0,2738.0,2477.0,348.0,585.0,2158.0,1741.0,,,,413.0,,339.0,1453.0,401.0,2864.0,,972.0,603.0,1047.0,1221.0,
2557.0,3182.0,1242.0,1606.0,2688.0,1614.0,2480.0,2534.0,1687.0,,,,489.0,,1232.0,1054.0,371.0,830.0,,1318.0,1068.0,29.0,296.0,
818.0,5.0,493.0,390.0,2847.0,454.0,3083.0,1698.0,1102.0,,,,625.0,,329.0,390.0,1660.0,3012.0,,1256.0,1801.0,2318.0,2072.0,
1973.0,1466.0,702.0,760.0,2372.0,1012.0,1180.0,1187.0,1700.0,,,,1614.0,,3112.0,367.0,131.0,3039.0,,2516.0,589.0,1135.0,3115.0,
1700.0,108.0,1704.0,371.0,921.0,753.0,2523.0,3151.0,1512.0,,,,3012.0,,618.0,3028.0,1589.0,390.0,,1500.0,1805.0,977.0,2146.0,
